Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1743,528228275.0,120.0,RL,53.0,3922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1402.0,0.0,0.0,1402.0,0.0,2.0,0.0,2.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,120.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2007.0,New,Partial,194201
2778,907187010.0,60.0,RL,72.0,13426,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,Y,SBrkr,951.0,828.0,0.0,1779.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1999.0,Fin,2.0,586.0,TA,TA,Y,208.0,107.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD ,Normal,217000
493,528292070.0,60.0,RL,,8755,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772.0,Unf,0.0,220.0,992.0,GasA,Ex,Y,SBrkr,1022.0,1038.0,0.0,2060.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,1999.0,RFn,2.0,390.0,TA,TA,Y,0.0,0.0,0.0,168.0,0.0,0.0,,GdPrv,,0.0,6.0,2009.0,WD ,Normal,214000
1992,902301030.0,50.0,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,8.0,1925.0,1994.0,Gambrel,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,842.0,630.0,0.0,1472.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Detchd,1925.0,Unf,1.0,250.0,TA,Fa,P,0.0,0.0,84.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2007.0,WD ,Normal,125000
125,534425310.0,85.0,RL,80.0,8800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6.0,7.0,1963.0,1963.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,763.0,Unf,0.0,173.0,936.0,GasA,Ex,Y,SBrkr,1054.0,0.0,0.0,1054.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,1963.0,RFn,2.0,480.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2010.0,WD ,Abnorml,137500
2138,907200270.0,20.0,RL,45.0,8982,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1977.0,1977.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,TA,Y,SBrkr,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1977.0,Unf,2.0,748.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.0,2007.0,WD ,Normal,134900
2634,535478090.0,20.0,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5.0,6.0,1962.0,1962.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,2.0,2006.0,WD ,Normal,105000
1578,916386080.0,80.0,RL,73.0,9735,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,,754.0,640.0,0.0,1394.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD ,Normal,167500
2086,905478140.0,20.0,RL,58.0,9280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1951.0,1951.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,Ex,Y,SBrkr,1342.0,0.0,0.0,1342.0,1.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,,Detchd,1951.0,Unf,1.0,256.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2007.0,WD ,Normal,125000
278,908102300.0,50.0,RL,89.0,11792,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1948.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,744.0,744.0,GasA,Ex,N,FuseF,792.0,328.0,0.0,1120.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,,Detchd,1956.0,Unf,2.0,480.0,TA,Fa,P,0.0,0.0,0.0,0.0,160.0,0.0,,,,0.0,6.0,2010.0,WD ,Abnorml,64000
2287,923228200.0,180.0,RM,,1533,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4.0,5.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,27.0,530.0,GasA,TA,Y,SBrkr,530.0,462.0,0.0,992.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,112.0,97.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD ,Normal,106500
295,909426080.0,90.0,RL,78.0,15600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5.0,6.0,1950.0,1991.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,TA,Gd,CBlock,TA,TA,No,ALQ,375.0,Unf,0.0,657.0,1032.0,GasA,Ex,Y,SBrkr,1102.0,1075.0,0.0,2177.0,0.0,0.0,2.0,1.0,5.0,2.0,TA,11.0,Typ,0.0,,Detchd,1950.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,WD ,Normal,215000
1223,534453140.0,70.0,RL,50.0,4882,Pave,,IR1,Bnk,AllPub,Inside,Mod,BrkSide,RRAn,Feedr,1Fam,2Story,4.0,7.0,1937.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,120.0,Unf,0.0,228.0,348.0,GasA,TA,Y,SBrkr,453.0,453.0,0.0,906.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Basment,1937.0,Unf,1.0,231.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2008.0,WD ,Normal,87000
645,535304100.0,20.0,RL,67.0,13070,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1951.0,1951.0,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,308.0,Unf,0.0,323.0,631.0,GasA,TA,Y,FuseA,1112.0,0.0,0.0,1112.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Basment,1951.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,255.0,0.0,,,,0.0,10.0,2009.0,WD ,Normal,126000
695,902103120.0,90.0,RM,57.0,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6.0,5.0,1910.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,Gd,N,FuseA,972.0,972.0,0.0,1944.0,1.0,0.0,2.0,0.0,4.0,2.0,TA,12.0,Typ,0.0,,Detchd,1920.0,Unf,2.0,324.0,Fa,TA,N,0.0,28.0,169.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD ,Normal,103500
1483,907425015.0,120.0,RM,,4426,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697.0,Unf,0.0,151.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,1.0,TA,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,149.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD ,Normal,141000
1795,528456230.0,20.0,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335.0,0.0,0.0,1335.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0.0,210.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,New,Partial,210400
2607,535401140.0,20.0,RL,84.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1965.0,1965.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0.0,138.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,12.0,2006.0,WD ,Abnorml,160000
233,905325030.0,40.0,RL,,23595,Pave,,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7.0,6.0,1979.0,1979.0,Shed,WdShake,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258.0,Unf,0.0,74.0,1332.0,GasA,TA,Y,SBrkr,1332.0,192.0,0.0,1524.0,2.0,0.0,0.0,1.0,0.0,1.0,Gd,4.0,Typ,1.0,TA,Attchd,1979.0,Fin,2.0,586.0,TA,TA,Y,268.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD ,Normal,260000
2854,909253080.0,70.0,RL,54.0,0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7.0,8.0,1919.0,1950.0,Gable,CompShg,MetalSd,Stucco,,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,818.0,818.0,GasA,TA,Y,SBrkr,818.0,818.0,0.0,1636.0,0.0,0.0,1.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,1919.0,Unf,1.0,288.0,Fa,TA,N,0.0,0.0,212.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD ,Abnorml,167000
2056,905104090.0,20.0,RL,99.0,7094,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,LwQ,374.0,340.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1966.0,RFn,1.0,384.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2007.0,WD ,Normal,125000
2848,909176180.0,50.0,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1938.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,Y,SBrkr,1058.0,493.0,0.0,1551.0,1.0,0.0,2.0,0.0,3.0,1.0,Fa,6.0,Typ,0.0,,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,WD ,Normal,137000
486,528280230.0,60.0,RL,,12224,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,297.0,992.0,GasA,Ex,Y,SBrkr,1022.0,1032.0,0.0,2054.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,BuiltIn,2000.0,RFn,2.0,390.0,TA,TA,Y,24.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD ,Normal,244000
412,527453140.0,120.0,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7.0,5.0,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,435.0,LwQ,622.0,0.0,1057.0,GasA,TA,Y,SBrkr,1055.0,0.0,0.0,1055.0,0.0,1.0,2.0,0.0,2.0,1.0,TA,4.0,Typ,1.0,Fa,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,WD ,Normal,123000
496,528321010.0,60.0,RL,174.0,15138,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689.0,Unf,0.0,773.0,1462.0,GasA,Ex,Y,SBrkr,1490.0,1304.0,0.0,2794.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,9.0,Typ,1.0,TA,Attchd,1995.0,Fin,3.0,810.0,TA,TA,Y,0.0,146.0,202.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD ,Normal,403000
1615,526355190.0,20.0,RL,95.0,15865,Pave,,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8.0,6.0,1970.0,1970.0,Flat,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351.0,Rec,823.0,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217.0,0.0,0.0,2217.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1970.0,Unf,2.0,621.0,TA,TA,Y,81.0,207.0,0.0,0.0,224.0,0.0,,,,0.0,10.0,2007.0,WD ,Normal,268000
2652,902204060.0,190.0,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5.0,7.0,1955.0,1955.0,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,Y,FuseA,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,135500
1496,908152110.0,60.0,RL,72.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6.0,7.0,1976.0,2001.0,Hip,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,GasA,TA,Y,SBrkr,684.0,714.0,0.0,1398.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0,2008.0,WD ,Normal,160500
1720,528181060.0,120.0,RL,34.0,4590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554.0,0.0,0.0,1554.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156.0,73.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD ,Normal,209500
1379,905103030.0,80.0,RL,80.0,13014,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,5.0,1978.0,1978.0,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,TA,Y,SBrkr,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,Attchd,1978.0,Unf,2.0,484.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,WD ,Normal,157500
834,906426210.0,60.0,RL,,16698,Pave,,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7.0,5.0,1992.0,1993.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,800.0,Unf,0.0,649.0,1449.0,GasA,Gd,Y,SBrkr,944.0,815.0,0.0,1759.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1992.0,Unf,2.0,525.0,TA,TA,Y,150.0,193.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD ,Normal,233500
1865,534127080.0,60.0,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6.0,6.0,1970.0,1970.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,525.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,93.0,1008.0,GasA,TA,Y,SBrkr,1403.0,1008.0,0.0,2411.0,1.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,Po,Attchd,1970.0,RFn,2.0,570.0,TA,TA,Y,0.0,192.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,WD ,Normal,240050
1780,528431030.0,20.0,RL,76.0,10612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,SBrkr,1534.0,0.0,0.0,1534.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,168.0,46.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2007.0,WD ,Family,215000
725,902405120.0,50.0,RM,60.0,501.7,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Ex,Y,SBrkr,1044.0,0.0,436.0,1480.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1920.0,Unf,1.0,207.0,Fa,TA,Y,0.0,0.0,176.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,ConLI,Family,119000
2697,903456090.0,190.0,RM,60.0,6780,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6.0,8.0,1935.0,1982.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520.0,0.0,234.0,754.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,N,53.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD ,Normal,84500
1707,528150040.0,20.0,RL,94.0,13615,Pave,,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802.0,0.0,0.0,1802.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158.0,105.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,WD ,Normal,372000
2510,533212130.0,160.0,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520.0,600.0,80.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD ,Abnorml,144152
195,903226160.0,50.0,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,608.0,GasA,TA,Y,SBrkr,608.0,524.0,0.0,1132.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,128.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD ,Abnorml,134000
2855,909254070.0,70.0,RL,54.0,7588 sqft,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,6.0,1920.0,1950.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,352.0,Unf,0.0,441.0,793.0,GasA,Gd,Y,SBrkr,901.0,901.0,0.0,1802.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,1.0,Gd,Detchd,1920.0,Unf,1.0,216.0,Fa,TA,Y,0.0,0.0,40.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD ,Normal,200100
2283,923205025.0,190.0,RL,,32463,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4.0,4.0,1961.0,1975.0,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD ,Normal,168000
1703,528120010.0,60.0,RL,134.0,16659,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1582.0,1582.0,GasA,Ex,Y,SBrkr,1582.0,570.0,0.0,2152.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,2007.0,Unf,2.0,728.0,TA,TA,Y,0.0,368.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,New,Partial,"$260,116"
